Date/Time,Type,Profit USD
2021-09-27 12:30:00+00:00,Short Entry,
2021-09-27 13:30:00+00:00,Short Exit (TP),745.9333333333052
2021-09-27 13:45:00+00:00,Short Entry,
2021-09-27 14:30:00+00:00,Short Exit (SL),-1179.7999999999956
2021-09-27 15:30:00+00:00,Short Entry,
2021-09-27 17:30:00+00:00,Short Exit,-141.6666666666788
2021-09-27 17:30:00+00:00,Long Entry,
2021-09-27 18:45:00+00:00,Long Exit,-373.3333333333212
2021-09-27 18:45:00+00:00,Short Entry,
2021-09-27 19:00:00+00:00,Short Exit (SL),-454.6666666666715
2021-09-27 19:15:00+00:00,Long Entry,
2021-09-27 19:45:00+00:00,Long Exit (SL),-533.6666666666861
2021-09-28 05:15:00+00:00,Long Entry,
2021-09-28 05:45:00+00:00,Long Exit (TP),481.33333333331393
2021-09-28 06:00:00+00:00,Long Entry,
2021-09-28 06:00:00+00:00,Long Exit (SL),-360.6000000000131
2021-09-28 08:45:00+00:00,Long Entry,
2021-09-28 09:45:00+00:00,Long Exit,211.6666666666788
2021-09-28 09:45:00+00:00,Short Entry,
2021-09-28 09:45:00+00:00,Short Exit (TP),794.0000000000146
2021-09-28 11:00:00+00:00,Short Entry,
2021-09-28 11:15:00+00:00,Short Exit,-181.6666666666424
2021-09-28 11:15:00+00:00,Long Entry,
2021-09-28 11:30:00+00:00,Long Exit,251.6666666666424
2021-09-28 11:30:00+00:00,Short Entry,
2021-09-28 11:45:00+00:00,Short Exit (SL),-744.9333333333198
2021-09-28 12:00:00+00:00,Long Entry,
2021-09-28 12:30:00+00:00,Long Exit (SL),-675.466666666689
2021-09-28 12:45:00+00:00,Short Entry,
2021-09-28 13:00:00+00:00,Short Exit (SL),-565.6000000000131
2021-09-28 13:15:00+00:00,Long Entry,
2021-09-28 13:30:00+00:00,Long Exit (SL),-680.7333333333372
2021-09-28 16:00:00+00:00,Long Entry,
2021-09-28 17:00:00+00:00,Long Exit (SL),-967.3333333333358
2021-09-28 17:30:00+00:00,Long Entry,
2021-09-28 18:00:00+00:00,Long Exit,238.3333333333212
2021-09-28 18:00:00+00:00,Short Entry,
2021-09-28 18:15:00+00:00,Short Exit (SL),-856.8000000000029
2021-09-28 18:30:00+00:00,Long Entry,
2021-09-28 19:30:00+00:00,Long Exit,-370.0
2021-09-28 19:30:00+00:00,Short Entry,
2021-09-28 20:15:00+00:00,Short Exit (TP),1522.9333333333125
2021-09-29 05:15:00+00:00,Short Entry,
2021-09-29 05:45:00+00:00,Short Exit,-226.6666666666788
2021-09-29 05:45:00+00:00,Long Entry,
2021-09-29 06:00:00+00:00,Long Exit (SL),-466.4666666666744
2021-09-29 09:15:00+00:00,Long Entry,
2021-09-29 09:15:00+00:00,Long Exit (SL),-395.466666666689
2021-09-29 10:45:00+00:00,Short Entry,
2021-09-29 11:00:00+00:00,Short Exit (TP),452.9999999999927
2021-09-29 12:00:00+00:00,Long Entry,
2021-09-29 12:30:00+00:00,Long Exit,328.3333333333576
2021-09-29 12:30:00+00:00,Short Entry,
2021-09-29 13:15:00+00:00,Short Exit (TP),733.5333333333256
2021-09-29 13:30:00+00:00,Short Entry,
2021-09-29 13:30:00+00:00,Short Exit (SL),-473.86666666669043
2021-09-29 13:45:00+00:00,Short Entry,
2021-09-29 13:45:00+00:00,Short Exit (SL),-747.599999999984
2021-09-29 14:00:00+00:00,Long Entry,
2021-09-29 14:15:00+00:00,Long Exit,-233.3333333333576
2021-09-29 14:15:00+00:00,Short Entry,
2021-09-29 15:00:00+00:00,Short Exit,56.66666666667879
2021-09-29 15:00:00+00:00,Long Entry,
2021-09-29 15:15:00+00:00,Long Exit (SL),-1057.599999999984
2021-09-29 15:45:00+00:00,Short Entry,
2021-09-29 17:00:00+00:00,Short Exit,413.3333333333576
2021-09-29 17:00:00+00:00,Long Entry,
2021-09-29 17:15:00+00:00,Long Exit,-43.33333333335759
2021-09-29 17:15:00+00:00,Short Entry,
2021-09-29 18:00:00+00:00,Short Exit (SL),-872.1333333333314
2021-09-29 19:15:00+00:00,Long Entry,
2021-09-29 19:30:00+00:00,Long Exit (SL),-698.7333333333299
2021-09-30 05:30:00+00:00,Short Entry,
2021-09-30 06:15:00+00:00,Short Exit,-35.0
2021-09-30 06:15:00+00:00,Long Entry,
2021-09-30 06:30:00+00:00,Long Exit,-5.0
2021-09-30 06:30:00+00:00,Short Entry,
2021-09-30 07:00:00+00:00,Short Exit (TP),586.5333333333183
2021-09-30 07:15:00+00:00,Short Entry,
2021-09-30 07:15:00+00:00,Short Exit (SL),-551.3999999999942
2021-09-30 07:30:00+00:00,Long Entry,
2021-09-30 08:30:00+00:00,Long Exit,226.6666666666424
2021-09-30 08:30:00+00:00,Short Entry,
2021-09-30 09:30:00+00:00,Short Exit (TP),727.6666666666642
2021-09-30 09:45:00+00:00,Short Entry,
2021-09-30 12:00:00+00:00,Short Exit,248.3333333333212
2021-09-30 12:00:00+00:00,Long Entry,
2021-09-30 12:15:00+00:00,Long Exit,-10.0
2021-09-30 12:15:00+00:00,Short Entry,
2021-09-30 12:30:00+00:00,Short Exit,11.666666666678793
2021-09-30 12:30:00+00:00,Long Entry,
2021-09-30 13:00:00+00:00,Long Exit (SL),-321.13333333330957
2021-09-30 13:15:00+00:00,Short Entry,
2021-09-30 13:30:00+00:00,Short Exit (SL),-470.6000000000131
2021-09-30 13:45:00+00:00,Long Entry,
2021-09-30 14:15:00+00:00,Long Exit,238.3333333333212
2021-09-30 14:15:00+00:00,Short Entry,
2021-09-30 15:30:00+00:00,Short Exit,43.33333333332121
2021-09-30 15:30:00+00:00,Long Entry,
2021-09-30 15:30:00+00:00,Long Exit (SL),-911.0666666666657
2021-09-30 17:15:00+00:00,Long Entry,
2021-09-30 17:30:00+00:00,Long Exit,-16.666666666642413
2021-09-30 17:30:00+00:00,Short Entry,
2021-09-30 17:45:00+00:00,Short Exit,101.66666666664241
2021-09-30 17:45:00+00:00,Long Entry,
2021-09-30 18:00:00+00:00,Long Exit (TP),1344.3333333333067
2021-09-30 19:00:00+00:00,Short Entry,
2021-09-30 19:15:00+00:00,Short Exit,91.6666666666788
2021-09-30 19:15:00+00:00,Long Entry,
2021-09-30 19:30:00+00:00,Long Exit,-26.666666666678793
2021-09-30 19:30:00+00:00,Short Entry,
2021-09-30 19:45:00+00:00,Short Exit (TP),1378.4000000000015
2021-09-30 20:00:00+00:00,Short Entry,
2021-09-30 22:45:00+00:00,End of Session Short Exit,-215.0
2021-10-01 05:15:00+00:00,Short Entry,
2021-10-01 05:30:00+00:00,Short Exit,-141.6666666666788
2021-10-01 05:30:00+00:00,Long Entry,
2021-10-01 06:00:00+00:00,Long Exit (TP),585.1333333333241
2021-10-01 07:30:00+00:00,Long Entry,
2021-10-01 09:00:00+00:00,Long Exit,316.6666666666788
2021-10-01 09:00:00+00:00,Short Entry,
2021-10-01 09:15:00+00:00,Short Exit,-240.0
2021-10-01 09:15:00+00:00,Long Entry,
2021-10-01 09:45:00+00:00,Long Exit,-70.0
2021-10-01 09:45:00+00:00,Short Entry,
2021-10-01 10:00:00+00:00,Short Exit (SL),-479.59999999999127
2021-10-01 10:45:00+00:00,Long Entry,
2021-10-01 11:00:00+00:00,Long Exit (TP),639.5999999999913
2021-10-01 12:30:00+00:00,Long Entry,
2021-10-01 12:30:00+00:00,Long Exit (SL),-554.8666666666759
2021-10-01 12:45:00+00:00,Short Entry,
2021-10-01 13:15:00+00:00,Short Exit,-260.0
2021-10-01 13:15:00+00:00,Long Entry,
2021-10-01 13:30:00+00:00,Long Exit,36.66666666664241
2021-10-01 13:30:00+00:00,Short Entry,
2021-10-01 13:30:00+00:00,Short Exit (TP),755.6666666666933
2021-10-01 14:30:00+00:00,Short Entry,
2021-10-01 15:00:00+00:00,Short Exit,-513.3333333333576
2021-10-01 15:00:00+00:00,Long Entry,
2021-10-01 15:30:00+00:00,Long Exit (TP),1877.733333333308
2021-10-01 16:30:00+00:00,Long Entry,
2021-10-01 17:00:00+00:00,Long Exit,110.0
2021-10-01 17:00:00+00:00,Short Entry,
2021-10-01 17:30:00+00:00,Short Exit (SL),-802.2000000000116
2021-10-01 18:30:00+00:00,Long Entry,
2021-10-01 18:45:00+00:00,Long Exit (TP),929.7333333333154
2021-10-01 19:30:00+00:00,Short Entry,
2021-10-03 22:15:00+00:00,Short Exit (SL),-202.7333333333081
2021-10-04 05:30:00+00:00,Short Entry,
2021-10-04 05:30:00+00:00,Short Exit (TP),621.1999999999898
2021-10-04 05:45:00+00:00,Short Entry,
2021-10-04 06:00:00+00:00,Short Exit (TP),791.6666666666788
2021-10-04 06:45:00+00:00,Long Entry,
2021-10-04 07:00:00+00:00,Long Exit (SL),-504.46666666666715
2021-10-04 07:15:00+00:00,Long Entry,
2021-10-04 07:15:00+00:00,Long Exit (SL),-618.066666666673
2021-10-04 09:15:00+00:00,Long Entry,
2021-10-04 09:45:00+00:00,Long Exit,-10.0
2021-10-04 09:45:00+00:00,Short Entry,
2021-10-04 10:15:00+00:00,Short Exit,-158.3333333333212
2021-10-04 10:15:00+00:00,Long Entry,
2021-10-04 10:15:00+00:00,Long Exit (SL),-496.13333333330957
2021-10-04 10:30:00+00:00,Short Entry,
2021-10-04 11:00:00+00:00,Short Exit,63.33333333332121
2021-10-04 11:00:00+00:00,Long Entry,
2021-10-04 11:00:00+00:00,Long Exit (SL),-539.8666666666759
2021-10-04 11:15:00+00:00,Short Entry,
2021-10-04 12:00:00+00:00,Short Exit,-43.33333333332121
2021-10-04 12:00:00+00:00,Long Entry,
2021-10-04 12:30:00+00:00,Long Exit (TP),684.0000000000146
2021-10-04 13:30:00+00:00,Short Entry,
2021-10-04 13:30:00+00:00,Short Exit (TP),576.3333333333139
2021-10-04 15:45:00+00:00,Short Entry,
2021-10-04 16:00:00+00:00,Short Exit,-385.0
2021-10-04 16:00:00+00:00,Long Entry,
2021-10-04 16:30:00+00:00,Long Exit,330.0
2021-10-04 16:30:00+00:00,Short Entry,
2021-10-04 17:15:00+00:00,Short Exit,50.0
2021-10-04 17:15:00+00:00,Long Entry,
2021-10-04 17:30:00+00:00,Long Exit,106.6666666666788
2021-10-04 17:30:00+00:00,Short Entry,
2021-10-04 17:45:00+00:00,Short Exit,-106.6666666666788
2021-10-04 17:45:00+00:00,Long Entry,
2021-10-04 18:00:00+00:00,Long Exit,11.666666666678793
2021-10-04 18:00:00+00:00,Short Entry,
2021-10-04 18:15:00+00:00,Short Exit,-225.0
2021-10-04 18:15:00+00:00,Long Entry,
2021-10-04 19:00:00+00:00,Long Exit (TP),1346.0666666666657
2021-10-04 19:30:00+00:00,Short Entry,
2021-10-04 19:45:00+00:00,Short Exit,-175.0
2021-10-04 19:45:00+00:00,Long Entry,
2021-10-04 22:45:00+00:00,End of Session Long Exit,1453.3333333333212
2021-10-05 05:15:00+00:00,Short Entry,
2021-10-05 05:30:00+00:00,Short Exit,-83.3333333333212
2021-10-05 05:30:00+00:00,Long Entry,
2021-10-05 05:30:00+00:00,Long Exit (SL),-370.7333333333372
2021-10-05 05:45:00+00:00,Short Entry,
2021-10-05 06:15:00+00:00,Short Exit (TP),640.6666666666933
2021-10-05 06:30:00+00:00,Long Entry,
2021-10-05 07:00:00+00:00,Long Exit (TP),898.9333333333343
2021-10-05 07:15:00+00:00,Long Entry,
2021-10-05 07:45:00+00:00,Long Exit,270.0
2021-10-05 07:45:00+00:00,Short Entry,
2021-10-05 09:00:00+00:00,Short Exit (SL),-712.3333333333358
2021-10-05 09:30:00+00:00,Long Entry,
2021-10-05 09:45:00+00:00,Long Exit,58.33333333332121
2021-10-05 09:45:00+00:00,Short Entry,
2021-10-05 10:00:00+00:00,Short Exit,-68.3333333333212
2021-10-05 10:00:00+00:00,Long Entry,
2021-10-05 10:00:00+00:00,Long Exit (SL),-360.99999999998545
2021-10-05 10:15:00+00:00,Short Entry,
2021-10-05 11:15:00+00:00,Short Exit (TP),623.5333333333256
2021-10-05 11:30:00+00:00,Long Entry,
2021-10-05 13:15:00+00:00,Long Exit,145.0
2021-10-05 13:15:00+00:00,Short Entry,
2021-10-05 13:30:00+00:00,Short Exit (SL),-386.933333333327
2021-10-05 13:45:00+00:00,Long Entry,
2021-10-05 13:45:00+00:00,Long Exit (TP),1122.400000000016
2021-10-05 15:30:00+00:00,Short Entry,
2021-10-05 16:00:00+00:00,Short Exit,138.3333333333212
2021-10-05 16:00:00+00:00,Long Entry,
2021-10-05 16:45:00+00:00,Long Exit,-446.6666666666424
2021-10-05 16:45:00+00:00,Short Entry,
2021-10-05 17:00:00+00:00,Short Exit,-178.3333333333576
2021-10-05 17:00:00+00:00,Long Entry,
2021-10-05 19:00:00+00:00,Long Exit,-420.0
2021-10-05 19:00:00+00:00,Short Entry,
2021-10-05 19:15:00+00:00,Short Exit,-15.0
2021-10-05 19:15:00+00:00,Long Entry,
2021-10-05 19:15:00+00:00,Long Exit (SL),-392.0666666666875
2021-10-05 19:30:00+00:00,Short Entry,
2021-10-05 19:45:00+00:00,Short Exit (TP),834.4666666666672
2021-10-06 05:15:00+00:00,Long Entry,
2021-10-06 05:45:00+00:00,Long Exit,233.3333333333576
2021-10-06 05:45:00+00:00,Short Entry,
2021-10-06 07:00:00+00:00,Short Exit,-45.0
2021-10-06 07:00:00+00:00,Long Entry,
2021-10-06 07:00:00+00:00,Long Exit (SL),-567.7333333333081
2021-10-06 09:30:00+00:00,Short Entry,
2021-10-06 10:00:00+00:00,Short Exit,-75.0
2021-10-06 10:00:00+00:00,Long Entry,
2021-10-06 10:45:00+00:00,Long Exit,-91.66666666664241
2021-10-06 10:45:00+00:00,Short Entry,
2021-10-06 11:00:00+00:00,Short Exit (SL),-446.0666666666657
2021-10-06 11:15:00+00:00,Long Entry,
2021-10-06 11:45:00+00:00,Long Exit,-10.0
2021-10-06 11:45:00+00:00,Short Entry,
2021-10-06 11:45:00+00:00,Short Exit (SL),-413.86666666669043
2021-10-06 13:30:00+00:00,Short Entry,
2021-10-06 13:30:00+00:00,Short Exit (SL),-577.4666666666963
2021-10-06 13:45:00+00:00,Long Entry,
2021-10-06 13:45:00+00:00,Long Exit (SL),-1231.5999999999985
2021-10-06 14:00:00+00:00,Short Entry,
2021-10-06 14:15:00+00:00,Short Exit (SL),-1505.9999999999854
2021-10-06 15:30:00+00:00,Short Entry,
2021-10-06 16:00:00+00:00,Short Exit,-691.6666666666788
2021-10-06 16:00:00+00:00,Long Entry,
2021-10-06 16:15:00+00:00,Long Exit,431.6666666666788
2021-10-06 16:15:00+00:00,Short Entry,
2021-10-06 16:45:00+00:00,Short Exit,280.0
2021-10-06 16:45:00+00:00,Long Entry,
2021-10-06 17:00:00+00:00,Long Exit,-25.0
2021-10-06 17:00:00+00:00,Short Entry,
2021-10-06 17:15:00+00:00,Short Exit (SL),-894.0000000000146
2021-10-06 19:00:00+00:00,Short Entry,
2021-10-06 19:15:00+00:00,Short Exit,135.0
2021-10-06 19:15:00+00:00,Long Entry,
2021-10-06 20:15:00+00:00,Long Exit (TP),1058.8000000000102
2021-10-07 05:15:00+00:00,Short Entry,
2021-10-07 05:30:00+00:00,Short Exit,-185.0
2021-10-07 05:30:00+00:00,Long Entry,
2021-10-07 05:45:00+00:00,Long Exit (SL),-317.7333333333081
2021-10-07 06:30:00+00:00,Long Entry,
2021-10-07 08:30:00+00:00,Long Exit,-20.0
2021-10-07 08:30:00+00:00,Short Entry,
2021-10-07 08:30:00+00:00,Short Exit (SL),-336.13333333330957
2021-10-07 08:45:00+00:00,Long Entry,
2021-10-07 09:30:00+00:00,Long Exit,148.3333333333576
2021-10-07 09:30:00+00:00,Short Entry,
2021-10-07 10:15:00+00:00,Short Exit,-101.6666666666788
2021-10-07 10:15:00+00:00,Long Entry,
2021-10-07 10:30:00+00:00,Long Exit,153.3333333333212
2021-10-07 10:30:00+00:00,Short Entry,
2021-10-07 10:45:00+00:00,Short Exit (SL),-283.73333333332994
2021-10-07 11:30:00+00:00,Long Entry,
2021-10-07 12:15:00+00:00,Long Exit,23.333333333321207
2021-10-07 12:15:00+00:00,Short Entry,
2021-10-07 13:00:00+00:00,Short Exit (TP),507.599999999984
2021-10-07 13:30:00+00:00,Short Entry,
2021-10-07 13:30:00+00:00,Short Exit (SL),-481.86666666668316
2021-10-07 13:45:00+00:00,Long Entry,
2021-10-07 14:15:00+00:00,Long Exit (TP),1376.7333333333227
2021-10-07 15:15:00+00:00,Short Entry,
2021-10-07 15:45:00+00:00,Short Exit (SL),-562.5333333333037
2021-10-07 17:00:00+00:00,Long Entry,
2021-10-07 17:15:00+00:00,Long Exit,98.33333333335759
2021-10-07 17:15:00+00:00,Short Entry,
2021-10-07 17:30:00+00:00,Short Exit,-71.6666666666788
2021-10-07 17:30:00+00:00,Long Entry,
2021-10-07 17:45:00+00:00,Long Exit (SL),-349.59999999999127
2021-10-07 18:00:00+00:00,Short Entry,
2021-10-07 18:00:00+00:00,Short Exit (TP),543.2666666666773
2021-10-07 18:30:00+00:00,Short Entry,
2021-10-07 19:15:00+00:00,Short Exit,146.6666666666788
2021-10-07 19:15:00+00:00,Long Entry,
2021-10-07 19:30:00+00:00,Long Exit (SL),-495.99999999998545
2021-10-08 05:15:00+00:00,Short Entry,
2021-10-08 07:00:00+00:00,Short Exit (SL),-357.400000000016
2021-10-08 08:45:00+00:00,Short Entry,
2021-10-08 09:30:00+00:00,Short Exit,115.0
2021-10-08 09:30:00+00:00,Long Entry,
2021-10-08 09:45:00+00:00,Long Exit (TP),501.13333333330957
2021-10-08 10:30:00+00:00,Long Entry,
2021-10-08 11:15:00+00:00,Long Exit (TP),503.066666666673
2021-10-08 11:30:00+00:00,Long Entry,
2021-10-08 12:15:00+00:00,Long Exit (TP),475.06666666668025
2021-10-08 12:30:00+00:00,Long Entry,
2021-10-08 12:30:00+00:00,Long Exit (SL),-340.99999999998545
2021-10-08 12:45:00+00:00,Long Entry,
2021-10-08 13:30:00+00:00,Long Exit,70.0
2021-10-08 13:30:00+00:00,Short Entry,
2021-10-08 13:30:00+00:00,Short Exit (TP),1277.5333333333037
2021-10-08 13:45:00+00:00,Short Entry,
2021-10-08 14:30:00+00:00,Short Exit,6.6666666666424135
2021-10-08 14:30:00+00:00,Long Entry,
2021-10-08 14:30:00+00:00,Long Exit (SL),-975.2666666666846
2021-10-08 14:45:00+00:00,Short Entry,
2021-10-08 15:15:00+00:00,Short Exit,-200.0
2021-10-08 15:15:00+00:00,Long Entry,
2021-10-08 16:30:00+00:00,Long Exit,660.0
2021-10-08 16:30:00+00:00,Short Entry,
2021-10-08 16:30:00+00:00,Short Exit (SL),-619.8666666666759
2021-10-08 16:45:00+00:00,Long Entry,
2021-10-08 17:00:00+00:00,Long Exit,51.66666666667879
2021-10-08 17:00:00+00:00,Short Entry,
2021-10-08 17:15:00+00:00,Short Exit (TP),910.5333333333328
2021-10-08 17:30:00+00:00,Short Entry,
2021-10-08 18:00:00+00:00,Short Exit (SL),-606.5333333333183
2021-10-08 18:30:00+00:00,Long Entry,
2021-10-08 19:30:00+00:00,Long Exit,100.0
2021-10-08 19:30:00+00:00,Short Entry,
2021-10-08 19:30:00+00:00,Short Exit (TP),603.8000000000102
2021-10-11 05:30:00+00:00,Short Entry,
2021-10-11 05:45:00+00:00,Short Exit,-41.66666666664241
2021-10-11 05:45:00+00:00,Long Entry,
2021-10-11 06:00:00+00:00,Long Exit (SL),-277.7333333333081
2021-10-11 06:30:00+00:00,Short Entry,
2021-10-11 07:00:00+00:00,Short Exit (SL),-477.400000000016
2021-10-11 07:15:00+00:00,Long Entry,
2021-10-11 07:30:00+00:00,Long Exit (SL),-624.0666666666948
2021-10-11 07:45:00+00:00,Short Entry,
2021-10-11 08:15:00+00:00,Short Exit,-343.3333333333576
2021-10-11 08:15:00+00:00,Long Entry,
2021-10-11 08:15:00+00:00,Long Exit (SL),-506.26666666667006
2021-10-11 08:45:00+00:00,Short Entry,
2021-10-11 10:45:00+00:00,Short Exit (TP),762.3333333333358
2021-10-11 12:30:00+00:00,Long Entry,
2021-10-11 12:30:00+00:00,Long Exit (TP),563.5333333333256
2021-10-11 12:45:00+00:00,Long Entry,
2021-10-11 13:30:00+00:00,Long Exit (TP),750.466666666689
2021-10-11 14:30:00+00:00,Long Entry,
2021-10-11 14:45:00+00:00,Long Exit,376.6666666666424
2021-10-11 14:45:00+00:00,Short Entry,
2021-10-11 15:15:00+00:00,Short Exit,-81.66666666664241
2021-10-11 15:15:00+00:00,Long Entry,
2021-10-11 15:30:00+00:00,Long Exit,191.6666666666424
2021-10-11 15:30:00+00:00,Short Entry,
2021-10-11 15:45:00+00:00,Short Exit,-176.6666666666424
2021-10-11 15:45:00+00:00,Long Entry,
2021-10-11 16:00:00+00:00,Long Exit (SL),-525.1333333333241
2021-10-11 16:45:00+00:00,Short Entry,
2021-10-11 17:00:00+00:00,Short Exit (TP),733.6666666666861
2021-10-11 17:30:00+00:00,Short Entry,
2021-10-11 18:15:00+00:00,Short Exit,-253.3333333333212
2021-10-11 18:15:00+00:00,Long Entry,
2021-10-11 18:30:00+00:00,Long Exit,-20.0
2021-10-11 18:30:00+00:00,Short Entry,
2021-10-11 19:00:00+00:00,Short Exit,156.6666666666788
2021-10-11 19:00:00+00:00,Long Entry,
2021-10-11 19:15:00+00:00,Long Exit,-40.0
2021-10-11 19:15:00+00:00,Short Entry,
2021-10-11 19:30:00+00:00,Short Exit (TP),837.3333333333358
2021-10-12 05:15:00+00:00,Long Entry,
2021-10-12 05:45:00+00:00,Long Exit,46.66666666667879
2021-10-12 05:45:00+00:00,Short Entry,
2021-10-12 06:00:00+00:00,Short Exit (TP),492.1333333333314
2021-10-12 06:30:00+00:00,Long Entry,
2021-10-12 06:45:00+00:00,Long Exit (SL),-479.33333333330665
2021-10-12 07:00:00+00:00,Short Entry,
2021-10-12 07:00:00+00:00,Short Exit (SL),-515.8666666666613
2021-10-12 07:15:00+00:00,Long Entry,
2021-10-12 08:45:00+00:00,Long Exit (TP),1160.8000000000175
2021-10-12 10:15:00+00:00,Long Entry,
2021-10-12 11:15:00+00:00,Long Exit (TP),535.2000000000044
2021-10-12 11:30:00+00:00,Long Entry,
2021-10-12 11:45:00+00:00,Long Exit (SL),-370.2666666666846
2021-10-12 12:30:00+00:00,Long Entry,
2021-10-12 12:30:00+00:00,Long Exit (SL),-483.13333333331684
2021-10-12 13:15:00+00:00,Long Entry,
2021-10-12 13:30:00+00:00,Long Exit (SL),-586.4666666666744
2021-10-12 13:45:00+00:00,Short Entry,
2021-10-12 14:30:00+00:00,Short Exit (TP),1389.399999999987
2021-10-12 14:45:00+00:00,Short Entry,
2021-10-12 15:15:00+00:00,Short Exit,-171.6666666666424
2021-10-12 15:15:00+00:00,Long Entry,
2021-10-12 15:45:00+00:00,Long Exit,188.3333333333212
2021-10-12 15:45:00+00:00,Short Entry,
2021-10-12 16:00:00+00:00,Short Exit (SL),-825.6000000000131
2021-10-12 17:30:00+00:00,Long Entry,
2021-10-12 18:15:00+00:00,Long Exit (TP),891.1999999999898
2021-10-12 18:45:00+00:00,Short Entry,
2021-10-12 19:30:00+00:00,Short Exit (TP),947.6666666666642
2021-10-12 19:45:00+00:00,Short Entry,
2021-10-12 20:15:00+00:00,Short Exit (TP),1091.8666666666832
2021-10-13 05:30:00+00:00,Short Entry,
2021-10-13 06:30:00+00:00,Short Exit,161.6666666666424
2021-10-13 06:30:00+00:00,Long Entry,
2021-10-13 06:45:00+00:00,Long Exit,3.3333333333575865
2021-10-13 06:45:00+00:00,Short Entry,
2021-10-13 07:00:00+00:00,Short Exit,-111.6666666666788
2021-10-13 07:00:00+00:00,Long Entry,
2021-10-13 07:00:00+00:00,Long Exit (SL),-285.0
2021-10-13 07:15:00+00:00,Short Entry,
2021-10-13 07:30:00+00:00,Short Exit (SL),-473.3333333333212
2021-10-13 08:30:00+00:00,Long Entry,
2021-10-13 10:15:00+00:00,Long Exit (TP),849.9333333333198
2021-10-13 12:30:00+00:00,Short Entry,
2021-10-13 12:30:00+00:00,Short Exit (SL),-343.40000000000146
2021-10-13 12:45:00+00:00,Short Entry,
2021-10-13 13:15:00+00:00,Short Exit (SL),-827.2666666666919
2021-10-13 13:30:00+00:00,Long Entry,
2021-10-13 13:45:00+00:00,Long Exit (SL),-851.2666666666701
2021-10-13 14:00:00+00:00,Short Entry,
2021-10-13 14:45:00+00:00,Short Exit,320.0
2021-10-13 14:45:00+00:00,Long Entry,
2021-10-13 15:00:00+00:00,Long Exit,20.0
2021-10-13 15:00:00+00:00,Short Entry,
2021-10-13 15:15:00+00:00,Short Exit,-98.33333333335759
2021-10-13 15:15:00+00:00,Long Entry,
2021-10-13 15:30:00+00:00,Long Exit (SL),-883.2666666666773
2021-10-13 16:00:00+00:00,Long Entry,
2021-10-13 17:00:00+00:00,Long Exit,226.6666666666788
2021-10-13 17:00:00+00:00,Short Entry,
2021-10-13 17:00:00+00:00,Short Exit (SL),-536.8000000000029
2021-10-13 17:15:00+00:00,Long Entry,
2021-10-13 17:30:00+00:00,Long Exit (TP),866.8000000000029
2021-10-13 18:15:00+00:00,Long Entry,
2021-10-13 18:30:00+00:00,Long Exit,220.0
2021-10-13 18:30:00+00:00,Short Entry,
2021-10-13 22:00:00+00:00,Short Exit (SL),-647.599999999984
2021-10-14 05:30:00+00:00,Long Entry,
2021-10-14 05:45:00+00:00,Long Exit (TP),241.1999999999898
2021-10-14 06:00:00+00:00,Long Entry,
2021-10-14 06:15:00+00:00,Long Exit (TP),397.33333333333576
2021-10-14 06:30:00+00:00,Long Entry,
2021-10-14 07:15:00+00:00,Long Exit,-111.6666666666788
2021-10-14 07:15:00+00:00,Short Entry,
2021-10-14 07:30:00+00:00,Short Exit,-136.6666666666424
